Project Name,Project URL,Commit Hash,Number of commits,Number of contributors,Number of Python files,Number of IPynb files,Number of lines of pure Python,Number of lines of IPynb Python,Has requirements.txt file,Total Pylint messages,convention,refactor,warning,error,fatal,import-pandas,import-numpy,import-pyplot,import-sklearn,import-tensorflow,import-pytorch,unnecessary-iteration-pandas,dataframe-iteration-modification-pandas,unnecessary-iteration-tensorflow,nan-numpy,chain-indexing-pandas,datatype-pandas,column-selection-pandas,merge-parameter-pandas,inplace-pandas,dataframe-conversion-pandas,scaler-missing-scikitlearn,hyperparameters-scikitlearn,hyperparameters-tensorflow,hyperparameters-pytorch,memory-release-tensorflow,deterministic-pytorch,randomness-control-numpy,randomness-control-scikitlearn,randomness-control-tensorflow,randomness-control-pytorch,randomness-control-dataloader-pytorch,missing-mask-tensorflow,missing-mask-pytorch,tensor-array-tensorflow,forward-pytorch,gradient-clear-pytorch,pipeline-not-used-scikitlearn,dependent-threshold-scikitlearn,dependent-threshold-tensorflow,dependent-thrld-pytorch
formeforu_smarcle-w2-heart-failure-eda-visualization,,no git,0,0,2,0,250,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gauravbrills_folds-dump,,no git,0,0,2,0,132,0,FALSE,9,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ollibolli_simple-exploration-adapted-from-last-year,,no git,0,0,2,0,334,0,FALSE,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jtrotman_ieee-fraud-adversarial-lgb-split-points,,no git,0,0,2,0,520,0,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enriqueisidoro_quick-look-at-vader-lexicon,,no git,0,0,2,0,92,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahmedgamal12_hoouseprice-preprocessing,,no git,0,0,2,0,828,0,FALSE,12,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
denisecammarota_valorant-visualization-and-analysis,,no git,0,0,2,0,644,0,FALSE,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kslarwtf_ted-talks-eda-plotly,,no git,0,0,2,0,499,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goldchildbright_tabnet-baseline,,no git,0,0,2,0,165,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cabaxiom_tps-may-22-in-depth-eda-feature-engineering,,no git,0,0,2,0,577,0,FALSE,10,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
noname666666_web-scraping-text-preprocessing-clean-the-mess,,no git,0,0,2,0,522,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miguelgonzlezortiz_yt-category-classification-model,,no git,0,0,2,0,500,0,FALSE,11,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
asimjaffry_creating-reading-and-writing,,no git,0,0,2,0,180,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jhoward_which-image-models-are-best,,no git,0,0,2,0,93,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yadhua_predicting-humor,,no git,0,0,2,0,408,0,FALSE,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vtella_starter-loan-prediction-problem-36866eee-e,,no git,0,0,2,0,194,0,FALSE,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sudhakordassubeen_vgg-cats-vs-dogs,,no git,0,0,2,0,511,0,FALSE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
mr0024_house-prices-using-ridge-regression,,no git,0,0,2,0,1752,0,FALSE,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
naokisugimura_uwmgit-feature-engineering-show-image,,no git,0,0,2,0,293,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arnavr10880_cnn-ensemble-for-better-accuracy-99-5,,no git,0,0,2,0,503,0,FALSE,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
zeebanavas_lesson-1fastai,,no git,0,0,2,0,177,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aniket1993_titanic-spaceship-model-development,,no git,0,0,2,0,1027,0,FALSE,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
masatomurakawamm_uwmgi-attention-res-u-net-decoder-from-scratch,,no git,0,0,2,0,960,0,FALSE,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
xiangzxzx_predict-house-prices-with-regression,,no git,0,0,2,0,154,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normanericlopez81_tetranychus-urticae,,no git,0,0,2,0,455,0,FALSE,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
jtrotman_winning-team-submission-traces,,no git,0,0,2,0,266,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satoshidatamoto_jpx-technical-analysis-features-2,,no git,0,0,2,0,552,0,FALSE,9,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mattrosinski_is-the-car-damaged,,no git,0,0,2,0,220,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
claraljm_footballprediction-v3,,no git,0,0,2,0,402,0,FALSE,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arkalodh_prediction-of-heart-disease-easy,,no git,0,0,2,0,537,0,FALSE,18,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,0,0
samuelcortinhas_gi-tract-image-segmentation-3d-gif-tool,,no git,0,0,2,0,1155,0,FALSE,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shimjongsoo_tps-may22-catboost-automl,,no git,0,0,2,0,385,0,FALSE,12,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
carlmcbrideellis_animating-the-path-of-a-smartphone-gps-signal,,no git,0,0,2,0,70,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oguzhankir_2nd-place-eda,,no git,0,0,2,0,340,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ymingj_credit-card-fraud-detection-with-scikit-learn,,no git,0,0,2,0,680,0,FALSE,10,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
billbasener_tpsmay22-insightful-eda-fe-baseline,,no git,0,0,2,0,553,0,FALSE,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
keerthanavivin_exploratory-data-analysis,,no git,0,0,2,0,441,0,FALSE,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lostinworlds_energy-fluctuation,,no git,0,0,2,0,1189,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apoorvchaudhary_text-generation-nlp-lstm,,no git,0,0,2,0,198,0,FALSE,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
javigallego_jpx-stock-exchange,,no git,0,0,2,0,1271,0,FALSE,16,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stpeteishii_gold-silver-and-yamana-comparison,,no git,0,0,2,0,201,0,FALSE,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
muki2003_may-2022-tabular-playground-series,,no git,0,0,2,0,171,0,FALSE,10,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
mannixlam_free-vs-paid-apps-in-google-play-store,,no git,0,0,2,0,389,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miguelgonzlezortiz_yt-feature-engineer,,no git,0,0,2,0,306,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slythe_feature-engine-selecting-creating-features,,no git,0,0,2,0,273,0,FALSE,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
pixyz0130_kore-intro-i-the-basics-unofficial,,no git,0,0,2,0,478,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
somesh88_chapter-2-transformers-anatomy,,no git,0,0,2,0,51,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
somesh88_chapter-4-multilingual-ner,,no git,0,0,2,0,134,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tmai56_starter-world-happiness-report-3e383691-d,,no git,0,0,2,0,236,0,FALSE,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vadimmaklakov_tabular-playground-series-feb-2022-simple-mlp,,no git,0,0,2,0,315,0,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jiyajiwon_visualization-heart-failure-prediction,,no git,0,0,2,0,199,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jesperandersson_visualize-superglue-sfm-reconstruction,,no git,0,0,2,0,136,0,FALSE,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heremy999_lb-0-0237-h-m-ensembling-how-to-get-bro-5f8aca,,no git,0,0,2,0,126,0,FALSE,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lucasmorin_using-base-score-lgbm,,no git,0,0,2,0,235,0,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
harshitkmr_simple-xgboost,,no git,0,0,2,0,88,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
freeknowledge_neural-net-models,,no git,0,0,2,0,1048,0,FALSE,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
aerdem4_foursquare-gpu-accelerated-lofo-feature-importance,,no git,0,0,2,0,181,0,FALSE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
piaoya_starter-plastic-recycling-codes,,no git,0,0,2,0,187,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xuanvuzzz_hcg-ai-engineer-hoang-xuan-vu-p01,,no git,0,0,2,0,352,0,FALSE,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
gxrelectriccompany_starter-common-password-list-8e73ba35-3,,no git,0,0,2,0,106,0,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jyoshika_starter-fifa-19-complete-player-66530d33-7,,no git,0,0,2,0,149,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cv13j0_location-matching-starter-model,,no git,0,0,2,0,231,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vishalraul_global-terrorism-analysis,,no git,0,0,2,0,320,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poornimadevi_appliances-energy-prediction,,no git,0,0,2,0,469,0,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harshghadiya_sklearn-logistic-regression-with-eda-titan,,no git,0,0,2,0,500,0,FALSE,8,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
l3llff_elden-ring-weapon-eda,,no git,0,0,2,0,161,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alissoncorrea_desastres-a-reos-1919-abril-de-2022,,no git,0,0,2,0,258,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zainhana_customer-segmentation-with-kkn-method-final-resul,,no git,0,0,2,0,759,0,FALSE,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
williamhyun_seoul-air-quality-visualization,,no git,0,0,2,0,64,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wanghanyun_20180542why,,no git,0,0,2,0,36,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aerdem4_spaceship-titanic-lofo-feature-importance,,no git,0,0,2,0,77,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jinana1171_korea-house-price-predication,,no git,0,0,2,0,125,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asmaabdolahpoor_step-by-step-android-app-market-analysis,,no git,0,0,2,0,293,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harshsingh2209_customer-segmentation-with-hierarchical-clustering,,no git,0,0,2,0,261,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zhangwen2019_zhangwen,,no git,0,0,2,0,80,0,FALSE,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sursin27_starter-indian-premier-league-b256bc4a-9,,no git,0,0,2,0,195,0,FALSE,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dansbecker_permutation-importance-daily,,no git,0,0,2,0,91,0,FALSE,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rashmitakarak_telecom-churn,,no git,0,0,2,0,1515,0,FALSE,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
harshghadiya_spaceship-decision-tree-with-eda,,no git,0,0,2,0,832,0,FALSE,12,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
anithraj_favorita-store-sales-best-analysis,,no git,0,0,2,0,376,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chretienmartinez_vegetation-fires-viz,,no git,0,0,2,0,97,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imohammed21_telecom-churn-eda-classification-model-tuning,,no git,0,0,2,0,1172,0,FALSE,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stpeteishii_flower-classify-monai-pytorch,,no git,0,0,2,0,340,0,FALSE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
vudineshkumar_advanced-sql-project-using-space-titanic-dataset,,no git,0,0,2,0,1757,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twtylerwilson_starter-ecg-heartbeat-categorization-8431d523-6,,no git,0,0,2,0,241,0,FALSE,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yj9akdzf_20052216-0507,,no git,0,0,2,0,125,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jtrotman_f1-race-traces-2007,,no git,0,0,2,0,645,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
punitmalik04_supermarket-sales-data-analysis,,no git,0,0,2,0,126,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peiquin_logistic-regression-bank-note-authenticity,,no git,0,0,2,0,449,0,FALSE,7,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sunilkrishnan_cpc-titles-usage,,no git,0,0,2,0,36,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbroad_deberta-mlm-tests-nbme,,no git,0,0,2,0,79,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsmits_sold-inference,,no git,0,0,2,0,263,0,FALSE,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ceruttivini_tpsmay22-eda-random-forest-w-tuning,,no git,0,0,2,0,401,0,FALSE,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
inyeongkang_pubg-only-eda,,no git,0,0,2,0,278,0,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fanconic_starter-skin-cancer-malignant-vs-benign,,no git,0,0,2,0,162,0,FALSE,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
greysky_enerjisa-retim-hackathon,,no git,0,0,2,0,315,0,FALSE,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tombresee_feature-entanglement,,no git,0,0,2,0,685,0,FALSE,9,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dansbecker_exploring-your-data,,no git,0,0,2,0,55,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asmaabdolahpoor_step-by-step-song-classification-pca-tree,,no git,0,0,2,0,268,0,FALSE,12,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0
mushfirat_denoise-images-using-autoencoders,,no git,0,0,2,0,310,0,FALSE,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
parkjohnychae_8x-faster-training-with-tpu-lb-0-72-in-9-hr,,no git,0,0,2,0,391,0,FALSE,7,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
kalibrahim_audio-processing-features-cnn-training,,no git,0,0,2,0,567,0,FALSE,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
mathemilda_part-2-feature-engineering,,no git,0,0,2,0,430,0,FALSE,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sharrish_draw-color-landmarks,,no git,0,0,2,0,131,0,FALSE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
thrmsnprfs_starter-new-york-city-airbnb-open-data-c2d26609-a,,no git,0,0,2,0,151,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mahmoudftolba_customer-personality-analysis,,no git,0,0,2,0,613,0,FALSE,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
